Date,Time,MeanBiovolume,MedianBiovolume,MaxBiovolume,MinBiovolume,StdBiovolume,NumRows
04/25/2020,095202,927.512719588182,246.327247472438,133988.795000762,0,4362.30383107645,3522
04/25/2020,101526,965.581335365389,243.28469247574,152762.180561906,0,4865.41390235988,3497
04/25/2020,103849,1035.0703625302,248.970778870091,270087.281003912,0,6488.41093843894,3366
04/25/2020,110211,981.739628906123,258.893165879185,153035.766905451,4.28128844485089,4719.36328629252,3517
04/25/2020,112534,1105.51584892052,256.997803739267,580348.066859727,5.19602971091805,10482.6998706799,3547
04/25/2020,114857,1021.66687005228,266.547768683636,523658.639435045,3.30485424528781,9637.44782619162,3601
04/25/2020,121220,1183.98236930527,267.804693085404,341711.705532693,4.05595753543667,8361.56838418931,3515
04/25/2020,123542,870.16378140712,248.092926942031,92471.4129451811,4.85951034547579,3599.61389649579,3577
04/25/2020,125905,1144.46721384108,266.185322283188,202288.726312046,0,6978.85691370548,3582
04/25/2020,132228,995.32340456188,261.679680714322,183740.385103897,4.28128844485089,5406.01448485387,3540
04/25/2020,134551,1001.37797945117,242.972124015648,198439.86592491,0,6378.39561535408,3377
04/25/2020,140914,801.588188836958,239.480667428746,103498.863232231,4.68320322816644,3334.05826603656,3529
04/25/2020,143236,924.579643548329,229.245711934156,141513.628511914,4.79720730579688,4559.08184957993,3523
04/25/2020,145559,751.385269481222,222.249498043997,51491.4558756287,4.9705034420566,2607.22482632495,3595
04/25/2020,151922,971.16102724929,213.264816542194,351435.299497028,3.68040589036224,7655.23171063755,3607
04/25/2020,154245,734.45351627975,185.007294873749,99708.6703754509,5.82162145506274,3384.30247264865,3409
04/25/2020,160608,901.402156443901,176.119044022761,203522.774932683,4.4315091805111,6025.35578462432,3416
04/25/2020,162930,851.567573804889,166.080275135904,117471.272671849,5.08515483412081,4650.7186093707,3434
04/25/2020,165253,911.543778269848,161.29864228014,152194.77239242,4.50661935477315,6339.62706756744,3318
04/25/2020,171616,773.747945387096,156.384001524158,145151.920438957,6.20972944673068,4779.77700910479,3339
04/25/2020,173939,620.414674772132,162.768379210486,157165.98079561,6.71689736320683,3747.32829102975,3315
04/25/2020,180301,723.864237626675,157.780584158919,261937.484123355,4.73195065183153,5860.41686407515,3296
04/25/2020,182624,766.914294435205,150.0794285678,121309.361022202,4.54602762129757,4823.92981385607,3334
04/25/2020,184947,743.831552040552,169.352268709038,92099.9818625209,0,4082.99637137821,3545
04/25/2020,191310,726.521749056281,166.894948331047,92608.4310318549,3.30485424528781,3752.15517712541,3832
04/25/2020,193633,1000.84466716945,203.236023268811,123195.319514302,0,5648.55640388682,4213
04/25/2020,195956,951.790625475476,197.496733729614,132947.416552355,3.90573679977646,5144.56235195327,4047
04/25/2020,202318,986.640985004767,193.107474063913,202606.603414114,4.84649428745618,5712.26599472674,4207
04/25/2020,204641,863.799645238771,189.968488340192,250967.552862877,0,5511.21468728594,4383
04/25/2020,211004,1057.78699583417,193.466595285271,136538.357973886,3.85695487832139,6587.53341621882,4565
04/25/2020,213327,905.884256489954,192.063362292333,151960.452420871,0,5049.43056268324,4765
04/25/2020,215650,1044.4423283812,197.516684905756,382484.047147284,0,7439.29052016127,4821
04/25/2020,222013,988.736811648971,199.671412386323,239766.905451405,4.65684009043337,6441.52507280185,4729
04/25/2020,224336,995.0341981355,203.711526367932,164759.520296703,5.02196454757913,5265.30963824711,4512
04/25/2020,230659,1101.55388510781,209.277905680028,452842.819133262,4.4315091805111,10018.7766626151,4430
04/25/2020,233021,1006.70614693186,226.073474267134,276016.714931667,0,6057.08684625883,4115
04/25/2020,235344,851.345553549005,214.581594421582,123775.027638063,0,4191.4385421116,4223
05/01/2020,002417,3095.40047051932,286.582078900574,484141.552456434,3.40626592643398,13529.5645267857,3290
05/23/2020,000556,470.940003030114,219.343276126607,128693.791647615,3.22974407102576,2478.69249526481,3297
05/23/2020,002919,439.799974953384,216.397151856932,67268.6364375349,3.30485424528781,1971.83871623277,3408
05/23/2020,005242,502.443965740966,213.983059035716,86932.0941421531,4.19614218513438,2832.83487016626,3329
05/23/2020,013927,474.997694248997,203.980867296652,71531.9247574048,3.76872747955088,2270.02336686888,3379
05/23/2020,020250,554.749533791797,215.698860539552,139543.768886857,3.98084736168267,3502.48599721741,3683
05/23/2020,022613,486.278737969004,233.242598384393,100226.62962963,4.94671909617436,2202.42652603647,3775
05/23/2020,024935,498.066242407074,250.856165421938,41519.4170502464,6.06208479398466,1408.15981893301,3808
05/23/2020,031258,522.047937608537,236.354982522989,151134.593253061,4.20617827109688,3666.48125853667,3717
05/23/2020,033621,480.912377520905,254.590361301631,48049.2122440685,0,1500.52604545845,3766
05/23/2020,035943,491.328985977798,270.351793756033,56846.0334806686,4.70905742925367,1552.46810465191,3988
05/23/2020,042306,629.149846214626,276.513383274907,170246.054971295,5.18730687395214,3665.08430662658,4002
05/23/2020,044629,529.278052054757,277.42116196718,90269.9731240156,3.05918097800132,1921.94273706727,3944
05/23/2020,050951,509.337092526886,275.163353401412,60661.9163745364,5.62375334044607,1579.95163519606,3806
05/23/2020,053314,586.223111980518,275.445995122695,85669.636640756,0,2289.90580191762,3969
05/23/2020,055637,573.658289061931,255.907139206422,241637.19961388,0,4484.00575917567,3725
05/23/2020,061959,826.670755230668,251.504578773561,1058772.96651933,3.55649673982624,17417.4879226226,3774
