datetime,GroupCount,mean_BiovolumeMean,mean_BiovolumeSum,mean_BiovolumeStd,mean_BiovolumeMin,mean_BiovolumeMax,mean_EquivDiameterMean,mean_EquivDiameterSum,mean_EquivDiameterStd,mean_EquivDiameterMin,mean_EquivDiameterMax,mean_GroupCount,median_BiovolumeMean,median_BiovolumeSum,median_BiovolumeStd,median_BiovolumeMin,median_BiovolumeMax,median_EquivDiameterMean,median_EquivDiameterSum,median_EquivDiameterStd,median_EquivDiameterMin,median_EquivDiameterMax,median_GroupCount
06-Nov-2018,42,252192.761685729,18557959.3710837,337000.425165601,2112.43864561905,2124040.12527619,73.0117812425928,4943.98899941295,31.1445694389583,16.2642017262857,166.870782166429,63.5476190476191,247662.373520436,10276750.635514,275043.265568968,753.05996705,1324389.565,71.6906084126908,3088.40624554,30.9120859569658,14.6032786,151.80315225,44
09-Nov-2018,4,66854.206144215,45831213.2548334,160907.39156817,193.78368935,2436899.64075,44.45590776409,30354.773041423,21.8733784135354,9.4316514905,199.272745225,682.5,68786.7616767988,43285723.2515208,162666.282633534,174.32665635,2236487.3485,44.5669658527381,28454.707080167,22.4757025574255,8.842765114,202.24412735,662
10-Nov-2018,59,105532.851538254,78159470.4044081,217739.247375895,485.05424232339,2523705.93967797,50.2298252883667,34674.5332457558,26.8291215162242,10.8869092911864,189.830756277966,672.135593220339,104437.586889067,67334505.9039838,222040.747470447,295.1040344,2242285.053,50.580269084,31684.10157277,27.2026610258372,10.46415791,184.299244,652
11-Nov-2018,60,101774.841049208,42467076.7618384,270213.424189191,815.50744591,3578083.10912833,49.4715164110393,20545.6962384568,25.1253156570417,12.2695201686667,195.626231763333,414.5,100305.498913437,43075149.5926862,219402.79821209,464.6765149,2377776.25,49.0590790959381,18661.47342097,24.9584104705515,11.479526295,176.20753155,377.5
12-Nov-2018,59,113374.306270915,41666723.1063737,293621.921369294,1093.55096313729,2896311.83939661,50.6343527150805,17431.1815180849,26.547421389648,13.4388000784237,186.143239391017,338.983050847458,104335.079730859,24201916.8131437,223357.002166866,568.1046715,2126419.974,50.2120405416667,12094.384057003,25.9684554565494,12.66602474,174.818674,237
13-Nov-2018,60,119507.626343023,71258002.8839982,351987.192493713,573.180669953333,5096053.90949333,51.804359283825,28788.6739009561,26.378026291968,10.7004481070667,210.940983621667,544.55,103049.654818854,44543001.3921515,268903.816996653,280.55804445,2823718.913,50.5507227946116,21857.77201334,25.1225063132382,10.092332955,189.01423775,420.5
14-Nov-2018,60,161273.839117668,126159421.123426,363395.967053554,408.407807950833,4595304.40771667,57.1632176195049,45529.2263949913,31.7468822532439,9.51467623208333,227.595730763333,803.4,152187.930972806,98793014.4830739,349646.589789134,205.84352115,3875451.0565,56.6883459634604,37889.1188562845,30.9482743658336,9.474294651,224.8491889,702
15-Nov-2018,54,150452.217659878,174907470.951868,349353.453501863,192.56496795037,6327278.27831481,57.5066910898477,66566.3312097156,29.8063125515726,8.40647172651852,244.202797277778,1153.64814814815,147211.521211867,181106631.212946,326020.47991609,175.1964798,3997425.848,57.5736009492549,67254.778446809,30.0895064948898,8.8488947355,219.6283973,1167
16-Nov-2018,58,223791.965940246,330359054.236148,532532.917424277,166.698255700345,10261586.1490345,63.8173232213866,93225.0940408767,36.0711678769557,7.82887353894828,270.233559396552,1446.12068965517,217092.305660425,350083427.287977,476265.860217215,157.15663435,7177239.1835,62.999369805099,105027.097152477,35.4774550639353,8.214724333,251.7688142,1602
17-Nov-2018,57,239356.372042552,345252652.91149,666845.078978777,178.645771410526,15874393.0592456,67.2577054538453,96992.5042073923,35.928443868847,8.35160325207018,283.214144766667,1438.12280701754,233246.371275844,315630715.74096,430197.154304396,148.2301788,5168868.676,66.4110725390167,93210.795607838,35.8869396006071,8.444016491,235.6070832,1408
18-Nov-2018,59,285778.903358295,360819313.804954,586245.029994371,221.698743169491,10447321.8737119,71.11633601831,88381.3464622084,39.3661968069664,8.79888718738983,284.156013118644,1219,299925.109236746,376945022.148484,523507.973342431,162.6236115,6572869.21,70.8281333427,93185.187308997,40.2056743388335,8.956231982,252.552836,1238
19-Nov-2018,58,207564.78584132,117091408.411672,484052.78570862,444.427556696207,5191064.53584483,59.901952970143,30256.1089737961,34.3686142931736,9.96133069186207,233.648250946552,473.672413793103,199817.339147178,74902807.3718155,454621.029042535,185.6833878,3985935.093,58.3711128185021,23968.239896336,34.8260829422813,9.270517263,214.077294,419.5
20-Nov-2018,60,176720.290851471,54570081.4985224,422605.737899882,508.858291079,3800393.16311667,57.8630355947868,17467.1269367047,31.6257782269418,10.1639852500833,205.700083251667,298.466666666667,179540.357409359,50348476.7697179,405922.960798038,333.3376007,3277934.306,58.1493129432833,17431.09077829,32.0006735872185,10.76388873,194.95175045,291.5
21-Nov-2018,55,234321.664251132,198514480.855532,541626.002115633,179.384406640182,6220265.92543636,62.82341488496,50296.7372800354,35.7242688255274,7.77346506574545,237.527837425455,769.854545454545,231786.473109731,163525020.552841,516266.006308541,149.8381195,3995022.268,62.3990623803026,45371.307670753,36.3566789648348,8.667244841,218.5592094,727
22-Nov-2018,59,205123.623500334,158424987.425211,632408.757372889,154.858356738983,9726640.24484746,59.8194920984059,46043.3551182974,35.0293731938239,6.70648234405085,258.394267620339,744.440677966102,199870.715977763,121043236.459771,440191.553301709,140.4476776,3988068.352,59.1253491999527,38377.82682152,35.4025276153328,7.89865417,224.3120156,649
23-Nov-2018,59,179220.25775952,61789782.9134859,549515.837632354,230.07422061678,5930871.48050847,55.8207800899728,18504.9795592469,33.7468439744529,8.33645876471187,242.690184981356,321.118644067797,177933.747645241,59059851.8241215,478258.532119268,150.8698273,3998125.376,56.9368406088829,16598.770469306,34.5852871175996,8.519075892,230.1589261,289
24-Nov-2018,58,151818.591285825,44989936.080265,539311.863230276,223.481620946552,5898590.06006552,50.9284265290718,13335.1453818014,31.5873377569137,7.94195652862069,227.385122958621,253.189655172414,130300.542707032,22756240.8407789,457277.982432047,136.8325043,4124098.7255,49.651696239163,9102.6841069035,31.1093533639237,8.214724333,209.70396645,186
25-Nov-2018,59,280450.926161461,103479216.220146,757133.278922265,391.486866043051,6024320.13669492,60.8052398590714,20970.4020782931,39.8906034753027,8.80114555472881,237.880242025424,333.033898305085,264694.669450092,88629752.1819656,701938.585345169,203.4103546,4398946.26,60.0192550512742,20161.46311378,39.4103468217254,9.507891863,220.7877923,342
26-Nov-2018,60,323584.978954297,160482132.73653,741767.72380386,460.777549910833,5934953.887485,63.9947694991633,29866.88746042,41.4739081831385,9.33529624971667,234.183239631333,446.983333333333,316588.199941063,116319309.398208,725055.281778389,188.13595455,4458197.352,64.3264508619372,23781.972544036,42.6452398363671,8.9205492145,226.64511815,370
27-Nov-2018,57,242926.654682009,64025693.0603059,663721.088384666,561.392277285965,5703620.65207017,59.5426342778514,15541.8121890693,37.052005830389,10.1232747038596,224.542113092982,259.228070175439,239966.172608517,58965505.3955858,585074.493647836,243.7272034,3496507.8,59.4514356229197,14907.86390497,36.9867035406805,9.901487007,207.8117871,236
28-Nov-2018,42,205482.349069129,112742817.009075,568921.640905222,120.568221177619,6443965.88052381,60.0348221858038,32786.308180986,34.6349902242194,5.75144878516667,259.639289747619,546.071428571429,210779.438892134,111069879.453562,500533.693905302,119.77124025,3949483.4425,60.2107004228043,33131.4749668615,34.3515956420703,7.4420488285,223.40460115,553
05-Dec-2018,51,119016.945891395,28844822.434436,593866.559155786,194.192375972157,6929532.55031373,40.9142734572928,9874.8194163292,32.1362499269821,8.230347558,251.914588790196,243.21568627451,96811.4789360963,23895016.0035414,385106.312353267,162.692627,3398741.568,41.4380509936517,9688.750302532,31.1758437905305,8.593479714,210.5992077,236
06-Dec-2018,59,164682.798194561,25018151.8645164,662230.775759464,390.023960964068,6421830.99991525,46.4361177606133,7117.67638407024,33.9432731875129,10.0444171603559,254.407893394915,156.610169491525,107310.508371294,16174643.2503029,391661.106944655,225.4296875,3196488.058,46.0917893739292,5936.206440898,30.6100777768611,9.373021316,212.8004644,133
07-Dec-2018,57,449206.888890534,63741544.929947,1324826.1303776,389.743770277719,11863799.0626544,52.8047806439737,9101.72467171619,41.7696511422232,9.81110079457895,258.074338580702,178.701754385965,140429.324406339,25238536.1061739,468062.57307725,232.8352814,3163637.471,47.9734010493652,8709.86484376,32.6144658705854,9.507891863,194.3696575,177
08-Dec-2018,54,116642.872232959,16699178.5160198,387382.770503837,698.904456638889,3311768.51033889,46.7976829505308,6717.36765543483,29.2552688662246,11.8677733289074,200.076778632778,144.462962962963,106199.009867572,14226373.7108373,344700.456254288,409.17085265,2690944.212,46.4587059906062,6503.59700872,28.2453477126882,10.852363685,185.33588445,140.5
09-Dec-2018,59,144314.468158355,29096735.9491369,465280.605307289,557.652428150509,4027224.65287627,48.2015546522491,9017.21421857697,31.0691447630663,10.6965795190847,203.340786361017,183.135593220339,137844.985455845,23723301.0929579,411469.81243276,358.5201111,3055138.773,48.1651546112245,7995.091911014,31.6371734129812,10.58513486,193.64775,169
10-Dec-2018,60,131742.685859884,19765181.6218254,466569.736046332,481.55945591,4209635.15246333,48.1027409521961,7232.25128963435,30.440370327073,11.1867725046667,204.732778391667,150.933333333333,128655.140544577,18536687.5700487,379400.957279148,382.90442815,2688591.0935,48.1185172345726,7198.5214936885,30.7013472392341,10.614782455,186.77445935,143.5
11-Dec-2018,58,99425.8619600481,22402601.9701055,427241.602037104,322.559170235517,4344387.05391776,37.1555376704771,8427.76180886421,26.8840716557296,6.73018882944828,199.710469588966,220.689655172414,94402.3627522508,20334940.6599722,351441.982643089,144.6471623,2884391.6415,44.8100955807407,9468.38800675,27.7366001618074,8.214724333,188.44924215,210.5
12-Dec-2018,52,184563.777566956,31715653.1410623,603249.588125277,1015.85126449231,4825389.07174038,52.1077270206536,8801.82002145836,34.5213769681699,12.0401407524423,218.237442076923,169.230769230769,156845.316014369,20198526.2367835,440668.7587379,362.6016998,2966074.948,51.7522124920119,6743.426350405,32.3139436302792,10.82303276,190.73247605,137.5
13-Dec-2018,58,128585.967444045,16631077.4611184,397827.739694076,880.227905605517,3214364.82072759,48.979768086967,6727.57319126579,30.1543255535031,12.4483712872069,196.425974222586,146.534482758621,129047.414163521,15166913.5950535,422291.474559318,436.00346375,2904460.6585,48.9071546813794,5093.242004575,30.3824003417562,11.72633461,190.69272255,98
14-Dec-2018,21,92516.0053296391,15171954.7865834,290675.145571705,614.103275371429,2715132.16695238,46.1023124766803,7679.04054451114,27.0772359884271,11.1321117280476,191.025167933333,167.761904761905,84574.4899080695,15085274.7430656,253376.41276499,558.6798936,2477464.941,45.5732797000453,7948.899121,26.7819224147057,11.56244577,180.3995642,175
16-Dec-2018,59,246656.675716463,39509221.0627564,704483.955160491,444.039471487797,4729973.88649152,55.6294906413684,9009.79788855276,40.7180884628471,9.06070310405085,216.525747166102,163.406779661017,218711.021286854,33474435.1906629,633221.76479185,246.8887482,3934670.571,54.8481350074748,8399.630094546,39.9752929158747,9.64087583,210.6989397,156
17-Dec-2018,16,179791.556013486,23798335.0723532,666667.756066181,112.829777701875,5938834.969075,51.6629766279625,7063.74479074319,36.5076181835739,4.9109000958125,231.874298175,137,175478.259644055,24882473.5068882,471493.638720618,84.302909855,3635784.2235,51.8797840355379,7128.20012912,36.7047320802007,7.4420488285,208.3387799,135
20-Dec-2018,60,161085.375975079,50422422.5113085,603738.468768226,106.681095411,6707863.83035,48.2350904537043,14992.8596849488,35.1039215271281,5.60916020995,237.542501148333,311.566666666667,152802.179370154,48103356.1311899,547929.935703518,116.9466629,4056128.274,48.2772151293732,14311.130589868,34.629854736418,7.653039857,213.1188019,299
21-Dec-2018,3,103183.862648489,27691327.1554873,380252.097673211,47.2633819666667,3867676.50033333,44.1517639324695,11906.6729472773,29.1491812648262,2.55101328566667,204.0304178,270,111031.789026209,27868979.0455785,400000.925731212,0,3718406.867,44.5541410946074,12029.618095544,30.1714281600688,0,200.7183242,270
22-Dec-2018,57,133012.472092601,7692482.84877118,420581.845497762,287.832536988597,2845350.2913807,49.263943690636,2826.42756194411,29.6158019852909,8.12600425826316,171.352495616316,57.8947368421053,96871.5394855646,5329535.9059186,282892.241192305,180.7522583,1875289.566,48.2118787334306,2715.49659447,27.8686845027361,8.956231982,167.4683476,55
23-Dec-2018,45,135690.066189078,8444044.41460325,405394.499084684,922.434346128889,2882650.47193111,52.1208253319203,3359.38103234089,29.9997572579207,10.9004257908667,186.324184554222,65.8888888888889,113580.066324114,7119388.4699448,321263.803252666,371.6136475,2357866.472,51.9853553344186,3403.194800614,28.1802256205883,11.88821221,175.6143737,67
24-Dec-2018,58,119135.771111142,6681804.6732972,357461.20792243,1746.55108042155,2338453.62096379,50.0563720074724,3033.32715807821,27.5594067115909,14.8255765898103,165.145562572069,61.7413793103448,91018.3766550783,5568507.2803632,189923.319969235,727.84369545,1198131.312,49.8722607304655,2809.67457329,24.6707620949317,13.587161315,141.5879474,54.5
26-Dec-2018,49,80918.3786961325,2940813.64811175,179461.948147068,476.139182229184,932626.73534898,43.2679093878668,1712.13069610716,25.0229218823847,9.77468924426531,124.960478106939,40.6530612244898,64899.4581533,2489195.7059694,100034.361547124,282.2826233,458304.4375,44.8919563971429,1571.2184739,21.9513531674004,9.96557497,114.790052,37
27-Dec-2018,61,90289.8769689768,5507651.2279618,205668.05655221,1451.0211698,1287322.23309344,47.1026134448452,3217.50352925689,24.661033833372,12.2959504676229,143.445056248197,71.8360655737705,67852.0683697518,5064181.418419,123365.306780975,465.5970764,849580.6875,45.1539021281081,2966.41723881,22.5036467593169,11.39607097,146.0368528,62
28-Dec-2018,60,105636.594489917,5837614.37541317,252639.233669529,2279.30056539833,1636534.10473833,51.1235069070885,2788.54066284197,27.3019900656529,15.2797298521833,160.285736943833,54.55,92229.5195306154,5533988.4816494,197849.277490384,828.13691345,1211180.1135,50.2664461422629,2557.6340358,25.9788187915843,13.55816438,158.4131744,49
29-Dec-2018,59,130411.4331187,6803925.20516386,370054.542510483,2282.2487682339,2355639.07984915,52.9341384391207,2895.84569788342,29.1905542795164,15.977744684322,171.91044052339,55.3559322033898,106786.917748242,5166275.206473,249732.745706646,1368.001343,1423688.895,51.5496037133333,2600.44899357,27.9712495362836,15.47155566,156.1776231,49
30-Dec-2018,60,143543.445046727,7965559.79353546,583377.160389392,2825.41043907983,4201563.54807833,51.2048908107247,2686.63152348275,28.4216550331349,17.27561569845,177.504303121333,52.0333333333333,94852.9263951606,5068010.442761,209803.761482973,1481.103611,1147810.5905,51.4548645238586,2570.58931967,25.3930346463654,17.075312465,149.1147772,50.5
31-Dec-2018,60,134456.725083946,7943838.03237824,430144.901823516,2993.23917627,2942186.00981167,52.3703430776934,3033.74422499362,28.4717752095005,17.33609578045,175.366679009667,58.15,91673.4229132307,5143442.365721,181409.090118196,1894.6400145,1154533.7295,52.1873294103458,2952.665308635,24.8645914631477,17.48077489,155.18330135,56
01-Jan-2019,60,116045.856114072,6516573.28274375,275661.048499489,2605.67063093167,1747120.36801833,53.6419033562938,2975.06140856688,28.0714733392281,16.85257346555,160.2863430525,55.5333333333333,117976.478179818,5841575.1612189,232522.725729347,1213.0954265,1441686.2935,53.4150050611709,2769.560303885,27.5059758045976,15.97761346,163.0394066,51
02-Jan-2019,44,138735.357794622,8758901.82797788,402409.202262529,2430.24932810068,2696427.58253182,54.6528028993052,3623.40770244939,28.6000008590578,15.0999991802955,173.835213451591,66.2727272727273,99798.1167404536,6845585.4089977,189781.457440743,875.3773499,1333833.7815,54.0950189118727,3444.39840223,26.029646453696,13.95698134,154.02647015,61.5
07-Feb-2019,59,95281.2461303279,25030898.4778954,289115.282949258,136.93395166,3327438.99488,45.5012622889895,11623.7248914013,29.5486575852454,6.208920882,205.171052664068,248.728813559322,98981.0160040941,26752903.7508981,242078.417352607,136.3417358,2243534.229,49.5786108090289,13434.162408628,29.5058243199645,7.81764019,188.2500365,266
08-Feb-2019,12,74404.7415147293,6888875.69570325,188218.158689697,550.718805233333,1342682.66203333,39.0593076439437,3597.27304947492,29.68373385462,4.97933769583333,140.705561998333,94.4166666666667,65952.0442942775,4918250.5408464,169293.777501814,0,1028570.0012,35.6406813487887,2710.3263435815,30.3232396713703,0,146.34245415,57
04-Mar-2019,8,68741.4387303012,20286204.5084605,268796.103693717,91.878236775,3561911.6693375,41.6982763346608,12763.0292340155,26.2362848273042,4.16790601725,217.445214175,307.625,58596.6855352039,20877624.5139274,217267.720377548,60.1285553,2960987.466,40.8385347450816,12384.6173747485,24.8033321571146,3.7424103185,208.48621055,282.5
05-Mar-2019,59,112786.30975856,26506515.4304667,525618.952720241,131.954845340339,6419648.23220678,47.2022963745436,11315.161593318,35.2286953981862,4.65143163238983,271.569090083051,240.796610169492,98802.7904013172,23639356.2126102,309004.811841436,0,3338070,47.1635611080164,10915.317773937,34.4949601856372,0,272.5263457,233
06-Mar-2019,20,103571.484801958,35915058.1637398,406409.544384175,50.841262433,5759331.1451,48.4094466222815,16372.792946462,36.3360949503586,2.77116424185,285.390986695,333,91057.5675301832,28377812.286033,278743.507436005,0,3489506.967,47.6967767012136,14366.9648944265,36.2119162336922,0,267.9271259,317.5
07-Mar-2019,7,114001.394527998,76048524.718497,522743.112016726,0,9254170.08971429,47.0276950802508,31982.8489754007,38.2641560947228,0,306.068104842857,681.714285714286,87448.0210499441,63821195.5400318,372900.550854856,0,6213195.335,46.8519672048384,32863.413325294,36.9534130486081,0,329.9288838,645
14-Mar-2019,13,103752.130651834,44443046.0237141,344140.568880032,11.5118807307692,5062929.69284615,51.9288829362738,22120.937142611,36.566005258046,0.607588782307692,251.223507723077,428.153846153846,99161.4617891134,43493800.7114501,260107.992630585,0,2918401.25,52.6599093807561,21712.730191519,35.4608074853915,0,242.3862461,420
15-Mar-2019,60,131962.474289187,55976241.7113659,426645.242526688,56.250088349,6565051.25559167,58.6371660425658,25107.8714404877,39.9723340187847,3.1110403409,269.533762971667,428.983333333333,126751.470571682,55644378.3838119,307904.978763507,0,3878645.1095,58.4237853825631,24795.276234623,40.2492530368887,0,254.2460181,429.5
16-Mar-2019,60,126756.136737586,77545479.8929295,424226.94357398,37.2133383013333,7001697.2921,57.0079570819263,34756.8097746455,41.0376159790745,1.93043079563333,272.540735975,611.633333333333,131072.844690211,77064168.8621161,314224.819845122,0,3964908.588,58.8003136355722,34690.234440421,42.264370113248,0,255.50734015,606
17-Mar-2019,60,131720.83420509,75713029.9172539,405258.899529098,51.7744252958333,6710669.81978333,61.1916308571868,35374.1321216892,40.2276531807217,2.9714389514,261.275449551667,575.6,124281.412690113,72362294.7407168,266657.80272152,0,3222299.645,61.5825858478781,35648.3473801085,40.4756476996072,0,236.95777205,598
18-Mar-2019,59,139233.232170776,62790786.0744899,361678.973316651,46.9079973233898,5011770.82808475,62.5587168206252,28203.4067423058,43.149185584276,2.03165577881356,260.192798723729,450.35593220339,139789.907795608,62951589.3819308,306422.434502056,0,3631970.396,63.3449584384275,27700.572715007,43.8987609476721,0,244.5408794,444
19-Mar-2019,60,141382.973450063,53847104.934002,373121.247762963,161.299206584833,4433458.28911667,62.1481922871568,23814.1205741722,41.8618066214382,6.9795012698,241.594323508333,383.55,142395.452596171,54259194.3517587,336105.92003525,150.7918243,3385331.549,61.7009754506421,24148.8815038775,42.0257732913586,8.25329196,229.20914655,377
20-Mar-2019,50,127915.185949305,32335737.2994163,350258.229342987,202.1014723624,3436478.95882,56.6510980774897,14199.4385470383,38.6998380498621,6.73862936208,233.727652978,251.14,127618.093259778,29004198.741078,314379.74301629,132.8243406,2837678.318,56.3632455380192,13357.138685227,39.1633051035624,8.25329196,223.43181195,225.5
21-Mar-2019,17,71887.2920812018,13437430.4738733,190674.741758141,108.045526267647,1696686.56447059,45.3834190119169,8430.09324659818,27.9740527159857,4.62011647694118,195.409002229412,186.294117647059,69269.7105841074,12191469.0628029,165926.565943058,73.21527863,1408863.875,45.7574851773684,8115.4838283,28.7333597090971,7.39927702,193.8416163,186
22-Mar-2019,60,82467.6982927876,28478404.1144373,292137.852642193,100.584121280333,4070554.02729333,46.6627603761753,16323.1718073226,29.7775844721666,4.36487348115,233.85409811,354.15,76464.2682191697,25870541.208661,221162.732259783,94.04379656,2541474.4315,47.4247544249965,15041.297666527,29.4333944593052,7.2689423925,222.383753,316.5
23-Mar-2019,59,73266.0845407132,23916341.9125307,329634.502893143,193.137641662542,4912163.35444576,43.46376633999,14569.5568086611,26.6344528160389,6.35187502527119,240.8089115,341.033898305085,64374.0100979652,20621573.0017476,206027.7670532,161.9089203,2526286.75,43.7347787381222,13618.1425935,25.8549880779352,8.291859587,213.1203282,311
24-Mar-2019,50,81395.5592705382,27511223.8003136,316192.279571009,238.7723286156,4648384.438064,47.1357031308003,15956.0897065857,27.615637587783,8.85853284404,230.568026706,340.04,72307.0812575354,23322487.8248834,190916.084663421,209.97828675,2259947.228,46.7957002647876,14565.623096923,27.0666419481923,9.4068593775,215.0146645,304.5
25-Mar-2019,2,64091.5910100488,31573288.6756779,278488.490602211,180.83237455,5660885.5,44.9938986076458,22093.211460562,23.633641345906,9.288684482,304.37665825,491,64091.5910100488,31573288.6756779,278488.490602211,180.83237455,5660885.5,44.9938986076458,22093.211460562,23.633641345906,9.288684482,304.37665825,491
29-Apr-2019,4,69309.0343717061,113709894.447659,160267.068840254,1938.7617094,3950184.802975,47.1421873151898,74641.2494819177,19.8756639509875,12.100712681,182.89898948,1632.5,69184.7732141302,141363551.475942,168548.265149158,134.53081515,3452441.4005,45.8722860334133,92879.0142912375,20.1077760984672,8.205559952,199.5546717,2049
30-Apr-2019,17,58115.3725418678,95079179.2781095,190823.335378019,167.571150372353,4767677.98411765,44.2491540046139,73010.8006580165,17.0721897135104,8.26598392482353,221.056189747059,1652.05882352941,55068.185713696,95030845.2692379,192692.788865213,134.5340881,3155187.372,43.8154648539655,74745.921925601,16.3889410709774,8.291859587,209.6660882,1708
01-May-2019,61,61567.8789545444,79684436.93722,191791.942540355,211.269385631967,4138442.75104918,44.5481229644319,55246.5979196128,17.7743331062787,9.04404609488525,210.914062140984,1236.67213114754,57052.9844536743,70853736.5083905,155368.760321412,188.4587708,2655230.39,44.550753217649,54421.756722589,17.3369895486685,8.812923024,193.2396682,1217
02-May-2019,40,74401.3287285971,111383229.256586,313400.550968888,176.35721351025,7715391.2149,45.070909221895,67365.6666679097,20.5008612496142,8.506512132675,260.501772215,1490.15,74005.9829726901,105671654.957392,284514.588055253,176.5457312,5926557.384,45.3598696191521,64625.047723746,20.4595301820819,8.8488947355,257.89191255,1466.5
03-May-2019,59,83145.9758886136,147049588.637845,381457.549265109,155.516022350847,9768830.24901695,45.6519462439858,79918.8471541956,21.7745749469878,7.67749217286441,280.59612319661,1748.33898305085,79576.7349046863,136733444.134103,358455.374380091,149.1085205,8457925.594,45.502018585164,78805.56633483,21.711671795403,8.519075892,272.0213032,1755
04-May-2019,61,63052.2464078316,90027714.8408798,248349.944823415,253.030898075574,5959361.78670492,43.5924253232737,59849.9953332014,18.2336125573201,9.18375189813115,247.361594604918,1359.7868852459,61273.6624370003,83397181.2153553,219360.76810592,205.421524,4711341.128,44.1719610548422,60326.70633065,17.7535466806663,9.166995688,241.7340044,1357
05-May-2019,60,60613.9230410758,67022401.0684168,296946.544663082,335.574281811333,7059848.85408,41.4773028415634,44561.1005015474,18.5410172398769,9.96665732736667,247.983350863333,1065.93333333333,56960.8603192513,56741931.0747997,251367.043330321,228.46089935,5321659.517,41.4888469815651,39080.987579446,18.0893042870131,9.474294651,238.38044815,983
06-May-2019,60,106557.861179377,60205006.2303144,417354.940137799,548.917987968333,6451985.99513,46.5438696720785,26179.5323893334,26.4408087782874,11.0956676574,253.71710807,561.866666666667,97612.3733747123,59773127.2404047,362808.56880651,323.7329559,4973627.6645,45.8713897163346,26316.1260699785,25.7538182769996,10.28002345,243.92750635,561
07-May-2019,60,81596.0780418129,52383488.5898588,311624.219961063,268.459625038333,4565188.14786667,44.6220023580377,28305.2293486456,22.8978476094439,9.46573600145,226.607942675,633.566666666667,78118.5589578293,50344273.1210321,288809.900409544,197.32917025,3364348.524,44.4091154478392,27941.763163839,22.8189726523628,9.2015886155,212.2192874,635.5
08-May-2019,60,111257.470588806,108047545.566166,420266.291693799,224.036387346667,5606461.71616667,45.9348194558117,43092.3531530522,27.4164609432621,9.03314465533333,242.74139105,932.133333333333,115271.510090883,109000636.070552,415666.970594592,201.05669405,4377503.4685,46.3118606226557,42572.513846137,27.5998873635942,8.884577503,227.3848107,932.5
09-May-2019,60,91241.2898225622,78944877.8402865,372353.027490054,270.7795845435,5825342.58893333,43.641323741024,35508.2014477831,25.6398646902533,9.23388399708333,235.996525456667,801.55,89634.2848946028,81435924.3128305,352352.111858568,205.6356888,4260063.779,43.2799487562131,35669.0060191215,25.6475573859287,8.7766552345,221.980338,827
10-May-2019,60,126038.586309228,82813343.5077557,443345.852925729,331.707643400667,5944490.04755,47.1923546037061,31390.7689857168,30.165918295406,10.0344830048,234.662790826667,666.65,124925.080946916,75106037.1817346,406754.243139275,217.8827802,4368260.8845,46.8384478121259,32179.768779325,30.0875973738113,9.96557497,227.11666955,629
11-May-2019,60,181504.789948143,90372195.1948464,579923.464002796,367.821736554667,7071929.39851667,51.7774972164752,24974.0306650329,35.9259504049607,10.3831936109167,244.94431506,478.066666666667,183265.85792163,82538213.1263075,546788.777657774,244.5009079,5035074.6595,51.716797601432,25463.6956089425,36.2575882629192,10.2792772,236.8139348,511
12-May-2019,61,257691.438921126,177413817.677732,640962.328793933,283.221043147541,8317168.47680328,60.7060212353673,40402.0816551485,40.7193926376881,8.70811051606558,252.409019085246,640.655737704918,247127.3493518,135810827.727941,550765.484167807,194.6455994,5112992.702,57.5057632106211,32551.603170112,42.4121893828084,9.097283683,233.7543049,611
13-May-2019,59,151591.981923685,86426901.0661068,449093.483505914,324.561804712542,5825033.46608475,51.0642183113147,28974.9381570354,32.9892874142335,9.23279795174576,232.220922830508,566.474576271186,161721.572802363,76926861.2268153,397538.400093582,237.7518921,3527956.059,51.6618178679012,27757.681254896,34.6217409996444,9.373021316,213.4158499,588
14-May-2019,61,92767.7017064966,52593493.78218,376766.530758112,305.047953119508,6213569.8547541,44.3922483283777,25855.5907544024,26.7256802789475,9.44918627736066,236.542881419672,591.27868852459,89598.3697260488,48387255.3046015,293535.172147564,252.241684,3262327.986,44.8578537520854,27219.748941818,27.0013696577067,9.70668462,217.159495,593
15-May-2019,59,105405.998733897,76448672.6660553,402266.346289244,152.968492552712,6812517.08340678,45.0979427194718,33269.2989266721,28.9136641727926,7.99414756791525,234.234888642373,744.389830508475,105613.997842613,67510618.1255641,333198.564489815,146.9721985,4619580.181,45.9982703636673,35549.801497915,29.3529005621082,8.368283872,222.2305457,761
16-May-2019,61,92682.7487170463,89378718.195383,538744.753288971,131.760243414918,11654308.7266721,42.6342208492972,41567.0983007691,27.4559647683779,7.70626025693443,300.459957260656,977.491803278689,81671.8877714637,81086287.9317479,333522.947475731,124.7077789,5283273,42.2400915501415,41422.61459867,25.6870206239722,7.81764019,257.5103663,994
17-May-2019,59,170684.79850127,124620179.132832,793925.372189514,163.623357934068,16011139.6911017,52.2247843571738,37339.4413874249,37.5603225803412,8.20199872694915,335.626813044068,711.71186440678,159850.172054391,98382530.5189696,560052.179003797,149.4874504,9879582.402,51.4977225475451,32803.858968496,36.2053941085112,8.214724333,313.0535433,654
18-May-2019,61,256813.665463136,197179843.727213,540649.28851609,190.049614783607,8180526.14216393,64.7866855835122,47641.5858424303,43.755752840923,8.593187579,262.173565719672,717.754098360656,259759.09552236,164176373.540108,454262.751158913,170.8683167,4141952.854,64.7303626867582,40803.135149962,45.2976914883085,8.519075892,220.7676075,599
